,P1.V3.C,P1.V5.C,P10.V3.C,P10.V5.C,P11.V3.C,P11.V5.C,P12.V3.C,P12.V5.C,P13.V3.C,P13.V5.C,P14.V3.C,P14.V5.C,P15.V3.C,P15.V5.C,P16.V3.C,P16.V5.C,P17.V3.C,P17.V5.C,P18.V3.C,P18.V5.C,P19.V3.C,P19.V5.C,P2.V3.C,P2.V5.C,P20.V3.C,P20.V5.C,P3.V3.C,P3.V5.C,P4.V3.C,P4.V5.C,P5.V3.C,P5.V5.C,P6.V3.C,P6.V5.C,P7.V3.C,P7.V5.C,P8.V3.C,P8.V5.C,P9.V3.C,P9.V5.C,P1.V3.L,P1.V5.L,P10.V3.L,P10.V5.L,P11.V3.L,P11.V5.L,P12.V3.L,P12.V5.L,P13.V3.L,P13.V5.L,P14.V3.L,P14.V5.L,P15.V3.L,P15.V5.L,P16.V3.L,P16.V5.L,P17.V3.L,P17.V5.L,P18.V3.L,P18.V5.L,P19.V3.L,P19.V5.L,P2.V3.L,P2.V5.L,P20.V3.L,P20.V5.L,P3.V3.L,P3.V5.L,P4.V3.L,P4.V5.L,P5.V3.L,P5.V5.L,P6.V3.L,P6.V5.L,P7.V3.L,P7.V5.L,P8.V3.L,P8.V5.L,P9.V3.L,P9.V5.L,P1.V3.CL,P1.V5.CL,P10.V3.CL,P10.V5.CL,P11.V3.CL,P11.V5.CL,P12.V3.CL,P12.V5.CL,P13.V3.CL,P13.V5.CL,P14.V3.CL,P14.V5.CL,P15.V3.CL,P15.V5.CL,P16.V3.CL,P16.V5.CL,P17.V3.CL,P17.V5.CL,P18.V3.CL,P18.V5.CL,P19.V3.CL,P19.V5.CL,P2.V3.CL,P2.V5.CL,P20.V3.CL,P20.V5.CL,P3.V3.CL,P3.V5.CL,P4.V3.CL,P4.V5.CL,P5.V3.CL,P5.V5.CL,P6.V3.CL,P6.V5.CL,P7.V3.CL,P7.V5.CL,P8.V3.CL,P8.V5.CL,P9.V3.CL,P9.V5.CL,total,Taxonomy
Zotu1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Gammaproteobacteria(99.99999999999996);Pseudomonadales(99.99999999999996);Moraxellaceae(99.99999999999996);Acinetobacter(99.99999999999996);Acinetobacter lwoffii(28.571428571428562)
Zotu1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Neisseriaceae(100.0);Neisseria(100.0);Neisseria sp000090875(100.0)
Zotu1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Burkholderiales(99.79999999999998);Burkholderiaceae(99.79999999999998);Hydrogenophaga(97.26666666666665);Hydrogenophaga pseudoflava(54.29999999999997)
Zotu1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Lactobacillales(100.0);Enterococcaceae(100.0);Enterococcus_G(97.79166666666666);Enterococcus_G italicus(96.45833333333331)
Zotu1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999999);Cyanobacteria(99.99999999999999);Cyanobacteriia(99.99999999999999);Cyanobacteriales(99.99999999999999);Nostocaceae(53.20822510822511);Gloeocapsopsis(39.022727272727266);Nostoc linckia(31.321356421356416)
Zotu1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Enterobacterales(100.0);Vibrionaceae(100.0);Photobacterium(100.0);Photobacterium piscicola(25.022594072594075)
Zotu1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Burkholderiales(97.99999999999999);Burkholderiaceae(97.99999999999999);Hydrogenophaga(96.5);Hydrogenophaga pseudoflava(46.46666666666667)
Zotu1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Gammaproteobacteria(99.99999999999997);Enterobacterales(99.99999999999997);Pasteurellaceae(99.99999999999997);Aggregatibacter(99.99999999999997);Aggregatibacter kilianii(72.04623243933588)
Zotu1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Alphaproteobacteria(99.99999999999996);Rhizobiales(99.99999999999996);Beijerinckiaceae(99.99999999999996);Methylobacterium(99.99999999999996);Methylobacterium extorquens(49.999999999999986)
Zotu1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Micavibrionales(100.0);Micavibrionaceae(100.0);Micavibrio_B(100.0);Micavibrio_B aeruginosavorus_A(100.0)
Zotu1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Bacteria(100.00000000000006);Bacteroidota(100.00000000000006);Bacteroidia(100.00000000000006);Sphingobacteriales(100.00000000000006);Sphingobacteriaceae(100.00000000000006);Sphingobacterium(100.00000000000006);Sphingobacterium detergens(58.7484696151802)
Zotu1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Gammaproteobacteria(99.99999999999997);Burkholderiales(99.99999999999997);Burkholderiaceae(99.99999999999997);Janthinobacterium(99.99999999999997);Janthinobacterium tructae(35.68181818181817)
Zotu1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Alphaproteobacteria(100.00000000000001);Sphingomonadales(100.00000000000001);Sphingomonadaceae(100.00000000000001);Novosphingobium(98.10000000000001);Novosphingobium ginsenosidimutans(57.939285714285745)
Zotu1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Bacteria(100.00000000000006);Firmicutes(100.00000000000006);Bacilli(100.00000000000006);Lactobacillales(100.00000000000006);Lactobacillaceae(100.00000000000006);Pediococcus(100.00000000000006);Pediococcus pentosaceus(100.00000000000006)
Zotu1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Bacteroidaceae(100.0);Prevotella(100.0);Prevotella timonensis_A(50.0)
Zotu1517,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(100.0);Fusobacteriota(100.0);Fusobacteriia(100.0);Fusobacteriales(100.0);Leptotrichiaceae(100.0);Leptotrichia(100.0);Leptotrichia buccalis(54.56666666666666)
Zotu1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Gammaproteobacteria(99.99999999999997);Burkholderiales(99.99999999999997);Neisseriaceae(99.99999999999997);Snodgrassella(99.99999999999997);Snodgrassella alvi(99.99999999999997)
Zotu1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(99.99999999999997);Actinobacteriota(99.99999999999997);Actinomycetia(99.99999999999997);Actinomycetales(99.99999999999997);Micrococcaceae(99.99999999999997);Kocuria(99.99999999999997);Kocuria rhizophila(66.84316182613392)
Zotu1629,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(100.0);Actinobacteriota(98.0);Thermoleophilia(98.0);Solirubrobacterales(98.0);Solirubrobacteraceae(98.0);Solirubrobacter(98.0);Solirubrobacter sp000425945(79.5)
Zotu1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Bacteria(100.00000000000006);Firmicutes(100.00000000000006);Bacilli(100.00000000000006);Lactobacillales(100.00000000000006);Streptococcaceae(100.00000000000006);Streptococcus(100.00000000000006);Streptococcus parasanguinis_B(24.137931034482772)
Zotu1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.0);Bacteroidota(97.55);Bacteroidia(97.55);Chitinophagales(97.55);Chitinophagaceae(97.55);Sediminibacterium(84.98333333333333);Sediminibacterium sp004294135(80.36666666666667)
Zotu1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Burkholderiaceae(100.0);Undibacterium(98.16666666666669);Undibacterium sp014284125(43.03333333333336)
Zotu1595,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.00000000000009);Proteobacteria(100.00000000000009);Gammaproteobacteria(100.00000000000009);Pseudomonadales(100.00000000000009);Moraxellaceae(100.00000000000009);Acinetobacter(100.00000000000009);Acinetobacter lactucae(79.16666666666673)
Zotu1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Pseudomonadales(100.00000000000001);Moraxellaceae(100.00000000000001);Acinetobacter(100.00000000000001);Acinetobacter baumannii(100.00000000000001)
Zotu1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinomycetia(99.99999999999999);Actinomycetales(99.99999999999999);Actinomycetaceae(99.99999999999999);Mobiluncus(99.99999999999999);Mobiluncus curtisii(99.86974789915965)
Zotu1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Gammaproteobacteria(100.00000000000003);Enterobacterales(100.00000000000003);Enterobacteriaceae(100.00000000000003);Klebsiella(100.00000000000003);Klebsiella grimontii(100.00000000000003)
Zotu1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.00000000000001);Firmicutes(98.85714285714288);Bacilli(98.85714285714288);Lactobacillales(98.85714285714288);Streptococcaceae(98.85714285714288);Streptococcus(98.85714285714288);Streptococcus peroris(75.54563492063492)
Zotu1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Bacteria(100.00000000000001);Proteobacteria(96.40000000000002);Gammaproteobacteria(96.40000000000002);Burkholderiales(96.40000000000002);Burkholderiaceae(96.40000000000002);Aquabacterium(95.53333333333336);Aquabacterium sp000768065(66.50000000000001)
Zotu1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Cardiobacteriales(100.0);Cardiobacteriaceae(100.0);Cardiobacterium(100.0);Cardiobacterium hominis(100.0)
Zotu1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Bacteria(100.00000000000003);Firmicutes(100.00000000000003);Bacilli(100.00000000000003);Staphylococcales(100.00000000000003);Staphylococcaceae(100.00000000000003);Staphylococcus(100.00000000000003);Staphylococcus kloosii(77.32352941176472)
Zotu1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(90.16666666666666);Sphingomonadales(90.16666666666666);Sphingomonadaceae(90.16666666666666);Sphingomicrobium(84.66666666666667);Sphingomicrobium piscis(75.91666666666667)
Zotu1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Burkholderiaceae(100.0);Cupriavidus(100.0);Cupriavidus metallidurans(96.08979500891266)
Zotu1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Flavobacteriales(100.0);Weeksellaceae(100.0);Empedobacter(100.0);Empedobacter sp002378465(54.435897435897395)
Zotu1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,Bacteria(94.56447302697302);Proteobacteria(85.39306804306804);Alphaproteobacteria(72.83026556776555);Sphingomonadales(72.83026556776555);Sphingomonadaceae(72.83026556776555);Sphingomonas(72.83026556776555);Sphingomonas sp001421965(18.342809967809963)
Zotu1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Mycobacteriales(100.0);Pseudonocardiaceae(100.0);Amycolatopsis(72.68392857142861);Amycolatopsis acididurans(52.8839285714286)
Zotu1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Lactobacillales(100.0);Aerococcaceae(100.0);Facklamia(100.0);Facklamia hominis(100.0)
